,area,equivalent_diameter,orientation,major_axis_length,minor_axis_length,perimeter,min_intensity,mean_intensity,max_intensity,solidity,eccentricity,centroid_local-0,centroid_local-1,feret_diameter_max,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,label,major_axis_length/minor_axis_length,perimeter/major_axis_length,perimeter/minor_axis_length,Labels,Filename,Region,facet_score
0,192187.41409999997,494.6722305047173,1.2935578771028935,575.5904874593982,476.61249790377997,2371.9516120066924,28.0,43.154865235267245,148.0,0.6741607637819526,0.5606676145685304,28.723161260849704,30.681589767016902,788.9740306245826,2189.0,67162.0,2564746.0,110645842.0,62875.0,1971827.0,77034111.0,3412742957.0,2172105.0,70122603.0,2788203875.0,125323716957.0,82617847.0,2721274967.0,109038297795.0,4923219321173.0,2189.0,3.581135388230905e-12,504109.0680676112,1021622.1228351996,4.817479748453479e-12,42722.04339881231,744937.6297386677,45426520.12418557,366136.23572407477,1024744.1752395433,71296666.23116197,527871089.18074393,-805055.4747841109,-7613218.491751949,-107980915.27455369,3579512190.5175185,0.1816143518772662,0.0011470608669410217,0.0002676843063990002,8.338973646779222e-05,-7.85359469898921e-09,2.3096905303120404e-06,-9.671903087064164e-09,1,1.2076697316812708,4.120901341640064,4.976687817543445,Incomplete,../Images/Training/39.5 hold 4.bmp,1,56.39530592234327
1,245304.53859999994,558.866208540589,-0.5173336308140066,705.3230162468449,463.3227876227378,2292.111572831487,58.0,194.04187544738727,255.0,0.8502738892270237,0.7539825314489123,34.023622047244096,28.39978525411596,697.7347708836072,2794.0,79349.0,2818047.0,113719127.0,95062.0,2457950.0,81243352.0,3100592162.0,4086240.0,99152842.0,3052145516.0,108663682906.0,199015474.0,4647829724.0,135166064506.0,4517318799968.0,2794.0,3.282707439211663e-12,564552.4398711524,1620861.2499383849,7.37543359718984e-12,-241790.3858267716,-903223.97138976,-106543821.07098287,851886.4409448819,-442327.0927240012,123986694.53646967,312532629.7072299,2018264.0579081066,-119323664.44954364,-67318994.53359656,-36989911990.82065,0.1814450129119145,0.005192138015329964,0.00018231979852315977,1.545953069296253e-05,-8.121553072270004e-10,-9.876768424032842e-07,-1.1847286323791468e-10,2,1.5223145398606135,3.249733129408196,4.94711599356483,Multiple Crystal,../Images/Training/39.5 hold 4.bmp,2,63.68405552889289
2,281389.0644999999,598.5613455423206,1.255085407215734,672.3493009260901,546.2164233647034,2223.1920458455897,71.0,205.33915756630265,255.0,0.9319569642337889,0.5831008483675991,30.30327613104524,31.41684867394696,734.6940459810464,3205.0,100691.0,4160967.0,194944103.0,97122.0,3154768.0,132596888.0,6270051652.0,3657626.0,119528368.0,5003944612.0,235085529496.0,153707634.0,5023108024.0,208516776548.0,9696143242276.0,3205.0,-2.8478552849264815e-11,997573.0901716072,1538426.7934669196,-2.4495960815329454e-11,103500.82308892392,2616.633605734394,55888405.13748323,714511.2156006241,-1655542.5916021417,187460878.0445694,-828167647.1464145,-434477.99223950255,59472778.99507154,-200274846.5246575,29215422830.2241,0.1666744683518811,0.001165467392181844,0.00012570863911736717,5.920631511841678e-07,3.878737360323708e-12,-8.051963711974731e-09,3.3234176223134586e-12,3,1.2309210638237602,3.3066027476839457,4.070166971821692,Crystal,../Images/Training/39.5 hold 4.bmp,3,65.37226757993203
3,477966.3235999999,780.1061621723055,1.155462867908544,1138.9249519956768,584.395928344922,3663.518225469205,47.0,196.50551065393094,255.0,0.7491399477088206,0.8583217310862089,40.613519470977224,58.46160911094783,1155.5911253553309,5444.0,318265.0,23030331.0,1873701463.0,221100.0,14293150.0,1096489160.0,92109707158.0,10906134.0,751208768.0,59550751274.0,5088745169492.0,598073910.0,43115603014.0,3496503445304.0,302231243859262.0,5444.0,-2.823696831910638e-11,4424046.976304187,10037444.347923372,-1.0572875908110291e-10,1367288.2255694366,1278623.9379661512,1768657118.7365327,1926484.8449669364,2557851.2371778474,1590411911.6709325,7451146395.675013,-1345235.0853011128,1073736487.5426626,2889327876.5846577,1241874681337.1482,0.21427616424445076,0.015615155081263139,6.782364225260094e-06,3.3177090070639604e-05,1.9937132628387226e-10,2.7633446395024787e-06,-4.5599775374829717e-10,4,1.9488926885942655,3.216645854540125,6.2688975877103035,Multiple Crystal,../Images/Training/39.5 hold 4.bmp,4,96.6030822757448
4,110624.09399999997,375.30117383416194,-0.8232424478564736,423.2223676139268,342.36932176030905,1419.9214161306668,75.0,184.9753968253968,255.0,0.892983699503898,0.5878657866949197,21.75952380952381,25.48015873015873,456.3488214074843,1260.0,32105.0,953039.0,31031783.0,27417.0,670908.0,19304976.0,614741904.0,727381.0,17438946.0,487774002.0,15087612462.0,21533919.0,510603726.0,13930233318.0,418191308046.0,1260.0,-3.0127011996228248e-12,134998.5039682539,-131368.61492189515,-2.1742607714259066e-12,-27681.511904761912,-22040.17745653833,-4894446.500661265,130800.13571428573,109835.69744897945,8364016.523857057,10396487.68157216,14157.4771768709,-5934198.2501917295,-15169951.672087599,-733745933.2682003,0.16742166772646738,0.0012230600255603652,6.891214415386466e-05,1.6556584344836133e-07,3.5618784636142746e-13,-3.3932869669751927e-09,4.311472032147825e-13,5,1.236157391199386,3.3550245090683672,4.147338344539953,Crystal,../Images/Training/39.5 hold 4.bmp,5,41.08053566694075
5,219492.24999999994,528.6456397842477,1.0956460754260962,644.2249260327287,448.12899713421393,2182.2209431165643,95.0,199.6808,255.0,0.7903888713246917,0.7184200607364658,27.6128,30.7184,764.9042695658064,2500.0,76796.0,3017880.0,134167514.0,69032.0,2275630.0,93750476.0,4304250898.0,2343342.0,80612170.0,3381897792.0,156620891386.0,88834412.0,3153208438.0,133528497176.0,6192405464590.0,2500.0,-2.1032064978498966e-12,658829.7535999998,986677.2020275255,1.4367174117069226e-11,155077.41119999991,890899.2395878427,78406683.69381374,437175.19040000025,64210.0272332808,89032426.30229884,155568672.47033137,-15084.1725542389,64314283.5214811,347353824.2625475,25346154979.460575,0.17536079104000002,0.0037203650366811666,8.043194700386713e-05,1.916329984272927e-05,5.237332614282866e-10,1.0578970225699266e-06,5.401235902921036e-10,6,1.437588127866192,3.387358754581471,4.869626730409933,Incomplete,../Images/Training/39.5 hold 4.bmp,6,59.22175124732467
6,329238.37499999994,647.4560361092826,-0.8803870761922769,790.0263769197718,716.3062623244836,3490.977044389769,72.0,197.3936,255.0,0.7009345794392523,0.42180512538308096,38.38773333333334,39.23866666666667,882.6719042770083,3750.0,147145.0,7319697.0,423160795.0,143954.0,5503009.0,269930263.0,15550110193.0,7016012.0,249518171.0,11535254981.0,641135778551.0,396396398.0,12990628567.0,553929239161.0,29050151527567.0,3750.0,-9.777068044058979e-12,1545923.393333333,14625698.869582228,-4.1737280298548285e-11,-145554.02133333284,366377.93338310334,-64885334.01258187,1489944.2357333328,-14605807.284256704,449868793.82588696,-4660604321.089601,12676436.274796635,-237912948.35140783,3901013557.67556,-104179536563.56845,0.21588392028918513,0.0004443783703555687,0.004786598804771677,0.00022939676404901967,4.563070903177142e-08,-9.276492327565471e-07,-2.3600709475964572e-07,7,1.102917032103083,4.418810746548381,4.873581634008349,Multiple Crystal,../Images/Training/39.5 hold 4.bmp,7,80.47681410614831
7,86040.96199999998,330.9845242386046,1.3920554292292298,613.65427972408,228.65399360452034,1665.149053971795,48.0,191.90204081632652,255.0,0.7469512195121951,0.9279878539364941,12.923469387755102,37.66122448979592,609.05,980.0,36908.0,1645558.0,78662846.0,12665.0,516561.0,23600445.0,1138945479.0,207301.0,8916451.0,413494751.0,20018019409.0,3916601.0,173391495.0,8094056739.0,391545150765.0,980.0,-4.149569576838985e-12,255557.52653061223,-2560102.002432323,-1.1262102361797588e-12,39581.591836734704,-647255.8704289884,27054173.108346343,43625.26020408161,86178.52119950016,9962266.425847778,-104898947.11782627,109973.44288837988,2714044.38825723,-24571445.72552633,1670053037.0242121,0.31151893662504565,0.05548987636305545,0.013446265563373222,0.007090189561549713,6.9223647171954e-05,0.0016660680475707615,8.551377358468549e-07,8,2.683768037681667,2.713497011249564,7.282396549136311,Incomplete,../Images/Training/39.5 hold 4.bmp,8,49.41971735188657
8,131344.16239999997,408.94080444215547,1.0904059710789917,526.6716469971419,347.1243516777826,2016.38614044841,54.0,205.1657754010695,255.0,0.8712871287128713,0.7520635154668718,20.88368983957219,25.362967914438503,560.4795341491069,1496.0,37943.0,1222067.0,43964039.0,31242.0,860862.0,28744044.0,1056178374.0,816452.0,23689160.0,805798654.0,29863831352.0,23963622.0,719931264.0,24745259130.0,919925552736.0,1496.0,1.5170087408478139e-12,259719.90842245988,-205742.5184136307,7.837286375433905e-12,68472.15641711227,-250538.40365573598,24969876.517097417,164003.76203208553,121611.56579756386,26544280.23747918,-6219790.26478407,63084.26549944277,14935616.557107296,-59354295.60655067,5053396812.547729,0.18933004520724847,0.0055733500634097,0.00013202836045447623,5.634172405646034e-06,-1.218999515041282e-10,9.740993019474172e-08,9.356149343925022e-11,9,1.5172420040586023,3.8285450753709402,5.808829402784498,Incomplete,../Images/Training/39.5 hold 4.bmp,9,47.601491374119256
9,290607.73899999994,608.2871569422413,-0.5269883868884981,742.8212861303939,507.86185862421246,2442.6403525768465,66.0,204.26223564954682,255.0,0.9416785206258891,0.7297695627733599,37.881873111782475,31.4607250755287,746.3132945352105,3310.0,104135.0,4059047.0,175988165.0,125389.0,3643836.0,134851546.0,5621673336.0,5874991.0,163718868.0,5825838322.0,234146275260.0,306570025.0,8357266482.0,289116945604.0,11286247057962.0,3310.0,1.3784529073745944e-11,782884.3942598185,-972618.1231094996,-3.0411229090532288e-12,-300992.8564954684,26149.6070426534,-153808436.21662784,1125020.812386707,1691737.7224231248,213893278.39375848,533461203.1257625,-1221429.9207593894,-184100337.36302668,-278018482.7993429,-77650720549.82219,0.1741409084114352,0.00399416524339484,9.631024969349962e-05,4.897387692948735e-06,1.0262677286602364e-10,3.0937950874052935e-07,2.793631237629301e-11,10,1.462644365817669,3.2883284286337324,4.809655049099198,Multiple Crystal,../Images/Training/39.5 hold 4.bmp,10,67.9061945240256
