,area,equivalent_diameter,orientation,major_axis_length,minor_axis_length,perimeter,min_intensity,mean_intensity,max_intensity,solidity,eccentricity,centroid_local-0,centroid_local-1,feret_diameter_max,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,label,major_axis_length/minor_axis_length,perimeter/major_axis_length,perimeter/minor_axis_length,Labels,Filename,Region,facet_score
0,235998.06719999993,548.1624500457016,1.2013191179386926,641.427311667653,509.27128226755565,2374.1680295931797,103.0,196.92261904761904,254.0,0.8752849234776946,0.607962558689542,31.793154761904763,29.111979166666668,694.2657855605445,2688.0,78253.0,3027423.0,134317915.0,85460.0,2585903.0,104187901.0,4787342759.0,3251274.0,99237579.0,4050271837.0,188732337675.0,136592168.0,4136227061.0,169038756019.0,7920443463293.0,2688.0,3.552713678800501e-13,749323.2942708334,2555071.431491423,2.156497203031904e-12,97993.26041666666,2231017.5198025177,72954473.66247433,534230.9940476192,-1644471.7412264384,128464051.76580313,-127241272.94274619,-745866.8000814919,19451403.99661864,875150964.4725659,12443970642.483425,0.1776461146096923,0.0016219604905214312,0.0007939573288097879,2.1626835524481493e-05,-1.8460589114838198e-09,2.3081167461256673e-07,2.1501595535236436e-09,1,1.2595002585098969,3.701382816738123,4.661892614525756,Multiple Crystal,../Images/Training/39.5 hold 5.bmp,1,61.80697410945485
1,145742.85399999996,430.7732176857833,1.3039732378353353,565.9301735703747,381.7006357784683,1970.477872892359,57.0,182.4156626506024,255.0,0.6905158069883528,0.7383059485361262,22.174698795180724,27.80722891566265,620.1920822616167,1660.0,46160.0,1647712.0,67496906.0,36810.0,1076055.0,40478349.0,1736284971.0,1002762.0,29823507.0,1146563237.0,50203879887.0,30378978.0,900183033.0,34920126555.0,1547824081029.0,1660.0,-8.08597633294994e-12,364130.31325301196,1427691.277398751,4.305888978706207e-12,52470.9036144578,1022690.8423573818,32528699.54855216,186511.33734939765,-387578.4482508349,38917853.763548315,32250333.43952287,-128632.76847147745,3808595.665547223,279275787.65843177,4008688707.54179,0.19982640826041864,0.005605087080714413,0.0013430645591801054,0.00014924117216377745,2.168239688474838e-08,7.063702973993462e-06,6.320024550482192e-08,2,1.4826545216938796,3.4818392178329853,5.162364660131157,Incomplete,../Images/Training/39.5 hold 5.bmp,2,51.514024320551385
2,183056.53649999996,482.77823189747863,-1.3050394232851725,582.609030844321,421.2144283907378,2103.3226363853078,73.0,197.49928057553956,246.0,0.7982388973966309,0.6908694065546224,34.507434052757795,29.303117505995203,671.8361875487208,2085.0,61097.0,2277549.0,95442047.0,71948.0,2047362.0,73851454.0,2997126168.0,2762666.0,77220026.0,2710911758.0,106991711156.0,114731246.0,3171524574.0,108753655378.0,4184225106024.0,2085.0,5.115907697472721e-12,487216.42973621096,148840.4445148355,8.29913915367797e-12,-60938.698321342905,-1169530.2442790498,-36542139.13156344,279925.1347721822,470975.79935154045,58118303.434374295,428501465.6569817,79734.93948300273,-21524465.572503682,-459320190.0532882,-13113075533.859869,0.17646695639365184,0.0030597239584697097,0.00036733150690899247,3.989093050675536e-05,1.5156352689667467e-09,-1.1121264096035155e-08,-4.584787857971889e-09,3,1.383164943020105,3.6101785674986164,4.993472432606628,Crystal,../Images/Training/39.5 hold 5.bmp,3,54.25374487209258
3,200440.32269999996,505.18169525539724,-1.365743487005083,752.3081247520133,357.86268595222856,2074.9368093385383,74.0,197.2790188348664,255.0,0.8573037927149831,0.8796149849215747,22.99693385895751,38.254927726675426,707.4815382043548,2283.0,87336.0,4231336.0,229202490.0,52502.0,1866585.0,86129805.0,4521559659.0,1445024.0,49130793.0,2186992057.0,111834620499.0,44012318.0,1444022733.0,62179608297.0,3098491183275.0,2283.0,1.6711965145077556e-11,890303.6320630747,-783965.06601901,9.350742402602918e-12,-141875.21550591316,-323096.89625541406,-89437317.23568188,237638.97853701265,376894.2111182298,86722796.43803756,175060764.16644716,-148739.09605802884,-40571605.19902263,-191447682.7640028,-22437675948.200966,0.2164089313517262,0.01864418200292173,6.996457198426195e-05,6.261493965243312e-06,-7.412695641105862e-11,-4.521288087645009e-07,1.0807775346348038e-10,4,2.1022256700226065,2.758094377915311,5.798136801598599,Multiple Crystal,../Images/Training/39.5 hold 5.bmp,4,62.8688533552818
4,112555.62579999998,378.5634342497613,-1.5648897899876955,756.4916404687581,233.12527333908486,1944.0326363853076,54.0,194.34711388455537,255.0,0.7541176470588236,0.9513324845140289,13.8003120124805,38.00468018720749,676.3296895745447,1282.0,48722.0,2373920.0,127554038.0,17692.0,669587.0,33136235.0,1816827179.0,293770.0,11427219.0,578412391.0,32270625867.0,5445142.0,219976289.0,11393255825.0,645149995469.0,1282.0,-1.7053025658242404e-12,522255.97191887675,-2362374.7672878564,-2.8563817977556027e-12,-2791.8018720749,587601.3819207986,1643913.332539942,49614.879875195016,339639.5752273772,18464073.087173063,117233031.07844524,21622.69461474232,569096.757843228,64947866.84346482,850763507.7046344,0.3479540619997467,0.08271255949995023,0.004177092230482017,0.0012886915096906476,2.7514446244420535e-06,0.0003113718421515176,-1.1701332198209286e-06,5,3.2450005511347007,2.5698005534875348,8.33900421237331,Multiple Crystal,../Images/Training/39.5 hold 5.bmp,5,59.737901368138154
5,547413.6714999998,834.8585112954553,0.061769890691400056,1086.5509989597472,682.3901079022745,3387.7927930861283,42.0,188.44891740176425,246.0,0.9030996523754345,0.7781865403189342,49.17177225340818,38.49542902967121,1127.2464387612852,6235.0,240019.0,11318547.0,590873629.0,306586.0,11997673.0,557800345.0,28379495155.0,20303360.0,815251969.0,37563487933.0,1868932394623.0,1559358898.0,64159784737.0,2948249345485.0,144732203911111.0,6235.0,2.55226950685028e-11,2078912.6197273452,-4895960.180701748,3.169020601490047e-11,195513.39550922278,-13805414.405846989,50334928.437755376,5227983.031916599,14437934.743194768,1215196117.795037,3881619182.1262712,46868322.12087163,583604505.8167065,-6941050950.675097,173333219604.21533,0.18795764273117246,0.006662911989787397,0.0010738094735275661,0.0001256737732472344,4.347649265671674e-08,9.288254041902701e-06,-1.552984550268537e-08,6,1.5922724939549575,3.117932610921684,4.964598334375761,Multiple Crystal,../Images/Training/39.5 hold 5.bmp,6,96.82627339431629
6,97893.54349999997,353.0466410524986,0.09238392954892222,532.2255542765012,255.15105090272667,1513.897243177436,50.0,196.5354260089686,245.0,0.8228782287822878,0.8775943370900364,22.8304932735426,17.294170403587444,522.0359926288608,1115.0,19283.0,386631.0,8448641.0,25456.0,456147.0,9160601.0,197984439.0,804536.0,14680983.0,293298113.0,6253460223.0,29410576.0,540483063.0,10725914117.0,225966023475.0,1115.0,8.810729923425242e-13,53147.51210762332,-76105.659141346,-3.865352482534945e-12,15906.598206278033,-216558.28468459047,2060951.4338315858,223362.96322869958,40889.35347262175,8320709.7878171615,-6736790.053484425,843649.0045743936,4177921.200244189,-35858811.87224666,453814174.546202,0.22241386340873365,0.0194003728591344,0.0013169250034225333,0.00022890427858853125,1.2004200842999534e-07,3.0487419037376465e-05,3.7215998849174524e-08,7,2.0859234261175192,2.844465529723396,5.9333372832338105,Multiple Crystal,../Images/Training/39.5 hold 5.bmp,7,44.541347774914755
7,72695.83319999998,304.23545087269383,0.920005903924236,366.68602500449595,260.0061070529858,1219.2131093994105,91.0,194.95652173913044,255.0,0.8474923234390993,0.7051379667538785,16.99033816425121,22.193236714975846,412.3864635266293,828.0,18376.0,472614.0,13396606.0,14068.0,331208.0,8858268.0,257808824.0,293330.0,7101262.0,192369710.0,5626357294.0,6798190.0,167097674.0,4542585486.0,132539007746.0,828.0,-1.1866063687193673e-12,64791.082125603854,31923.97792247176,-2.248867758680717e-12,18993.54589371981,-14660.201311582718,3106800.3869936266,54309.922705314,-54093.66094891373,3441238.3122356534,-9792711.802587375,-31073.798595066604,2532351.5408656145,-6395747.313304513,342395377.1105965,0.17372197255320698,0.0033038082105688493,9.733812204981723e-05,6.6372543113760444e-06,1.61991356319749e-10,2.2584793285756082e-07,4.7113494674432446e-11,8,1.4102977393902913,3.3249511196519195,4.68917104762832,Crystal,../Images/Training/39.5 hold 5.bmp,8,33.922475531606516
8,335296.3610999999,653.3854805230375,-0.10074405045546816,781.1383225735951,593.8963746316676,3067.662280896821,58.0,190.94317884262895,248.0,0.7996231155778895,0.6495767306912568,54.44985598324168,31.11914113642315,950.9973012054239,3819.0,118844.0,4664300.0,208276730.0,207944.0,6400999.0,250502851.0,11200777597.0,12974288.0,387956289.0,14878413485.0,657103132347.0,886985114.0,25531628617.0,950397870493.0,41127646845223.0,3819.0,-2.5977442419389263e-11,965976.7907829273,3006983.823615482,-1.5582202195218997e-11,-70039.68447237485,891537.3898585659,-19612499.84466592,1651767.1474207907,-8165108.951336194,335989802.0709122,-2585396790.7904825,660034.3250752103,-113861112.52250308,1557167345.3627489,-43160722192.80853,0.17948487042082611,0.002303222899947342,0.0009360825681723572,3.571525627838091e-05,-3.800217567323324e-09,-1.2114371339736238e-06,5.310750259278986e-09,9,1.3152771357765136,3.927169097004328,5.1653157216178895,Multiple Crystal,../Images/Training/39.5 hold 5.bmp,9,74.05148047876611
9,347675.72399999993,665.3378694627474,0.5833636580905573,818.6866071718258,560.8116319482168,2610.4157457847177,83.0,193.99217171717171,255.0,0.8995910949568378,0.7285300818454091,40.83409090909091,33.45883838383838,850.6597732348696,3960.0,132497.0,5624077.0,270590483.0,161703.0,5871429.0,259131475.0,12762308313.0,8188151.0,307740351.0,13669514917.0,673338696327.0,464852673.0,17724934383.0,782173757293.0,38132340949743.0,3960.0,4.547473508864641e-13,1190881.2906565657,2724390.32190759,-3.6052938412467483e-11,461034.45681818225,-1373951.2578478088,302528631.0319812,1585155.9977272728,-3877515.8153386107,369335668.95764565,-1172223304.8269837,1040162.4560640372,340290080.5869121,-2993911521.3032026,182133876387.87094,0.17702513062339548,0.004089516819428846,0.00023902728732549033,1.4798654027842137e-06,-1.0332818018489512e-11,1.502662690793553e-08,-2.5843727044158327e-11,10,1.4598245837515371,3.18854091775419,4.654710418035255,Multiple Crystal,../Images/Training/39.5 hold 5.bmp,10,74.8876233976561
